2026-02-28 23:15:04,226 [INFO] __main__: Loading SEC-bench dataset...
2026-02-28 23:15:08,597 [INFO] __main__: Loaded 200 instances
2026-02-28 23:15:08,619 [INFO] __main__: Running all 200 instances
2026-02-28 23:15:08,733 [INFO] __main__: Processing instance 1/200: njs.cve-2022-32414
2026-02-28 23:15:08,733 [INFO] __main__: Skipping njs.cve-2022-32414 (already processed)
2026-02-28 23:15:08,734 [INFO] __main__: Processing instance 2/200: gpac.cve-2023-5586
2026-02-28 23:15:08,734 [INFO] __main__: Skipping gpac.cve-2023-5586 (already processed)
2026-02-28 23:15:08,734 [INFO] __main__: Processing instance 3/200: mruby.cve-2022-0240
2026-02-28 23:15:08,734 [INFO] __main__: Skipping mruby.cve-2022-0240 (already processed)
2026-02-28 23:15:08,734 [INFO] __main__: Processing instance 4/200: njs.cve-2022-28049
2026-02-28 23:15:08,734 [INFO] __main__: Skipping njs.cve-2022-28049 (already processed)
2026-02-28 23:15:08,734 [INFO] __main__: Processing instance 5/200: njs.cve-2022-38890
2026-02-28 23:15:08,734 [INFO] __main__: Skipping njs.cve-2022-38890 (already processed)
2026-02-28 23:15:08,734 [INFO] __main__: Processing instance 6/200: libredwg.cve-2020-21816
2026-02-28 23:15:08,734 [INFO] __main__: Skipping libredwg.cve-2020-21816 (already processed)
2026-02-28 23:15:08,735 [INFO] __main__: Processing instance 7/200: gpac.cve-2023-46929
2026-02-28 23:15:08,735 [INFO] __main__: Skipping gpac.cve-2023-46929 (already processed)
2026-02-28 23:15:08,735 [INFO] __main__: Processing instance 8/200: gpac.cve-2024-0321
2026-02-28 23:15:08,735 [INFO] __main__: Skipping gpac.cve-2024-0321 (already processed)
2026-02-28 23:15:08,735 [INFO] __main__: Processing instance 9/200: libarchive.cve-2017-14503
2026-02-28 23:15:08,735 [INFO] __main__: Skipping libarchive.cve-2017-14503 (already processed)
2026-02-28 23:15:08,735 [INFO] __main__: Processing instance 10/200: gpac.cve-2023-0760
2026-02-28 23:15:08,735 [INFO] __main__: Skipping gpac.cve-2023-0760 (already processed)
2026-02-28 23:15:08,735 [INFO] __main__: Processing instance 11/200: njs.cve-2022-31307
2026-02-28 23:15:08,735 [INFO] __main__: Skipping njs.cve-2022-31307 (already processed)
2026-02-28 23:15:08,735 [INFO] __main__: Processing instance 12/200: njs.cve-2021-46462
2026-02-28 23:15:08,735 [INFO] __main__: Skipping njs.cve-2021-46462 (already processed)
2026-02-28 23:15:08,735 [INFO] __main__: Processing instance 13/200: njs.cve-2022-29779
2026-02-28 23:15:08,735 [INFO] __main__: Skipping njs.cve-2022-29779 (already processed)
2026-02-28 23:15:08,736 [INFO] __main__: Processing instance 14/200: njs.cve-2022-29369
2026-02-28 23:15:08,736 [INFO] __main__: Skipping njs.cve-2022-29369 (already processed)
2026-02-28 23:15:08,736 [INFO] __main__: Processing instance 15/200: mruby.cve-2022-1201
2026-02-28 23:15:08,736 [INFO] __main__: Skipping mruby.cve-2022-1201 (already processed)
2026-02-28 23:15:08,736 [INFO] __main__: Processing instance 16/200: faad2.cve-2018-20198
2026-02-28 23:15:08,736 [INFO] __main__: Skipping faad2.cve-2018-20198 (already processed)
2026-02-28 23:15:08,736 [INFO] __main__: Processing instance 17/200: mruby.cve-2022-1427
2026-02-28 23:15:08,736 [INFO] __main__: Skipping mruby.cve-2022-1427 (already processed)
2026-02-28 23:15:08,736 [INFO] __main__: Processing instance 18/200: gpac.cve-2023-48013
2026-02-28 23:15:08,736 [INFO] __main__: Skipping gpac.cve-2023-48013 (already processed)
2026-02-28 23:15:08,736 [INFO] __main__: Processing instance 19/200: gpac.cve-2023-48011
2026-02-28 23:15:08,736 [INFO] __main__: Skipping gpac.cve-2023-48011 (already processed)
2026-02-28 23:15:08,736 [INFO] __main__: Processing instance 20/200: libredwg.cve-2021-28237
2026-02-28 23:15:08,736 [INFO] __main__: Skipping libredwg.cve-2021-28237 (already processed)
2026-02-28 23:15:08,737 [INFO] __main__: Processing instance 21/200: mruby.cve-2022-0631
2026-02-28 23:15:08,737 [INFO] __main__: Skipping mruby.cve-2022-0631 (already processed)
2026-02-28 23:15:08,737 [INFO] __main__: Processing instance 22/200: mruby.cve-2022-1934
2026-02-28 23:15:08,737 [INFO] __main__: Skipping mruby.cve-2022-1934 (already processed)
2026-02-28 23:15:08,737 [INFO] __main__: Processing instance 23/200: njs.cve-2022-34029
2026-02-28 23:15:08,737 [INFO] __main__: Skipping njs.cve-2022-34029 (already processed)
2026-02-28 23:15:08,737 [INFO] __main__: Processing instance 24/200: libarchive.cve-2019-11463
2026-02-28 23:15:08,737 [INFO] __main__: Skipping libarchive.cve-2019-11463 (already processed)
2026-02-28 23:15:08,737 [INFO] __main__: Processing instance 25/200: mruby.cve-2022-0614
2026-02-28 23:15:08,737 [INFO] __main__: Skipping mruby.cve-2022-0614 (already processed)
2026-02-28 23:15:08,737 [INFO] __main__: Processing instance 26/200: faad2.cve-2018-20194
2026-02-28 23:15:08,737 [INFO] __main__: Skipping faad2.cve-2018-20194 (already processed)
2026-02-28 23:15:08,737 [INFO] __main__: Processing instance 27/200: gpac.cve-2023-4721
2026-02-28 23:15:08,737 [INFO] __main__: Skipping gpac.cve-2023-4721 (already processed)
2026-02-28 23:15:08,738 [INFO] __main__: Processing instance 28/200: gpac.cve-2022-3178
2026-02-28 23:15:08,738 [INFO] __main__: Skipping gpac.cve-2022-3178 (already processed)
2026-02-28 23:15:08,738 [INFO] __main__: Processing instance 29/200: exiv2.cve-2018-19607
2026-02-28 23:15:08,738 [INFO] __main__: Skipping exiv2.cve-2018-19607 (already processed)
2026-02-28 23:15:08,738 [INFO] __main__: Processing instance 30/200: gpac.cve-2023-3012
2026-02-28 23:15:08,738 [INFO] __main__: Skipping gpac.cve-2023-3012 (already processed)
2026-02-28 23:15:08,738 [INFO] __main__: Processing instance 31/200: imagemagick.cve-2019-13309
2026-02-28 23:15:08,738 [INFO] __main__: Skipping imagemagick.cve-2019-13309 (already processed)
2026-02-28 23:15:08,738 [INFO] __main__: Processing instance 32/200: faad2.cve-2018-20196
2026-02-28 23:15:08,738 [INFO] __main__: Skipping faad2.cve-2018-20196 (already processed)
2026-02-28 23:15:08,738 [INFO] __main__: Processing instance 33/200: gpac.cve-2022-2453
2026-02-28 23:15:08,738 [INFO] __main__: Skipping gpac.cve-2022-2453 (already processed)
2026-02-28 23:15:08,738 [INFO] __main__: Processing instance 34/200: gpac.cve-2021-40566
2026-02-28 23:15:08,738 [INFO] __main__: Skipping gpac.cve-2021-40566 (already processed)
2026-02-28 23:15:08,738 [INFO] __main__: Processing instance 35/200: libredwg.cve-2020-6615
2026-02-28 23:15:08,738 [INFO] __main__: Skipping libredwg.cve-2020-6615 (already processed)
2026-02-28 23:15:08,739 [INFO] __main__: Processing instance 36/200: gpac.cve-2023-46930
2026-02-28 23:15:08,739 [INFO] __main__: Skipping gpac.cve-2023-46930 (already processed)
2026-02-28 23:15:08,739 [INFO] __main__: Processing instance 37/200: gpac.cve-2023-3291
2026-02-28 23:15:08,739 [INFO] __main__: Skipping gpac.cve-2023-3291 (already processed)
2026-02-28 23:15:08,739 [INFO] __main__: Processing instance 38/200: njs.cve-2023-27727
2026-02-28 23:15:08,739 [INFO] __main__: Skipping njs.cve-2023-27727 (already processed)
2026-02-28 23:15:08,739 [INFO] __main__: Processing instance 39/200: mruby.cve-2022-0717
2026-02-28 23:15:08,739 [INFO] __main__: Skipping mruby.cve-2022-0717 (already processed)
2026-02-28 23:15:08,739 [INFO] __main__: Processing instance 40/200: libredwg.cve-2020-6614
2026-02-28 23:15:08,739 [INFO] __main__: Skipping libredwg.cve-2020-6614 (already processed)
2026-02-28 23:15:08,739 [INFO] __main__: Processing instance 41/200: faad2.cve-2018-20195
2026-02-28 23:15:08,739 [INFO] __main__: Skipping faad2.cve-2018-20195 (already processed)
2026-02-28 23:15:08,739 [INFO] __main__: Processing instance 42/200: gpac.cve-2024-0322
2026-02-28 23:15:08,739 [INFO] __main__: Skipping gpac.cve-2024-0322 (already processed)
2026-02-28 23:15:08,739 [INFO] __main__: Processing instance 43/200: njs.cve-2023-27728
2026-02-28 23:15:08,739 [INFO] __main__: Skipping njs.cve-2023-27728 (already processed)
2026-02-28 23:15:08,740 [INFO] __main__: Processing instance 44/200: openjpeg.cve-2016-7445
2026-02-28 23:15:08,740 [INFO] __main__: Skipping openjpeg.cve-2016-7445 (already processed)
2026-02-28 23:15:08,740 [INFO] __main__: Processing instance 45/200: faad2.cve-2021-32272
2026-02-28 23:15:08,740 [INFO] __main__: Skipping faad2.cve-2021-32272 (already processed)
2026-02-28 23:15:08,740 [INFO] __main__: Processing instance 46/200: njs.cve-2022-31306
2026-02-28 23:15:08,740 [INFO] __main__: Skipping njs.cve-2022-31306 (already processed)
2026-02-28 23:15:08,740 [INFO] __main__: Processing instance 47/200: gpac.cve-2023-0770
2026-02-28 23:15:08,740 [INFO] __main__: Skipping gpac.cve-2023-0770 (already processed)
2026-02-28 23:15:08,740 [INFO] __main__: Processing instance 48/200: faad2.cve-2018-20361
2026-02-28 23:15:08,740 [INFO] __main__: Skipping faad2.cve-2018-20361 (already processed)
2026-02-28 23:15:08,740 [INFO] __main__: Processing instance 49/200: wabt.cve-2022-43282
2026-02-28 23:15:08,740 [INFO] __main__: Skipping wabt.cve-2022-43282 (already processed)
2026-02-28 23:15:08,740 [INFO] __main__: Processing instance 50/200: faad2.cve-2018-20357
2026-02-28 23:15:08,740 [INFO] __main__: Skipping faad2.cve-2018-20357 (already processed)
2026-02-28 23:15:08,741 [INFO] __main__: Processing instance 51/200: gpac.cve-2023-0866
2026-02-28 23:15:08,741 [INFO] __main__: Skipping gpac.cve-2023-0866 (already processed)
2026-02-28 23:15:08,741 [INFO] __main__: Processing instance 52/200: libredwg.cve-2022-45332
2026-02-28 23:15:08,741 [INFO] __main__: Skipping libredwg.cve-2022-45332 (already processed)
2026-02-28 23:15:08,741 [INFO] __main__: Processing instance 53/200: gpac.cve-2023-0358
2026-02-28 23:15:08,741 [INFO] __main__: Skipping gpac.cve-2023-0358 (already processed)
2026-02-28 23:15:08,741 [INFO] __main__: Processing instance 54/200: mruby.cve-2022-0623
2026-02-28 23:15:08,741 [INFO] __main__: Skipping mruby.cve-2022-0623 (already processed)
2026-02-28 23:15:08,741 [INFO] __main__: Processing instance 55/200: imagemagick.cve-2018-5248
2026-02-28 23:15:08,741 [INFO] __main__: Skipping imagemagick.cve-2018-5248 (already processed)
2026-02-28 23:15:08,741 [INFO] __main__: Processing instance 56/200: openjpeg.cve-2024-56827
2026-02-28 23:15:08,741 [INFO] __main__: Skipping openjpeg.cve-2024-56827 (already processed)
2026-02-28 23:15:08,741 [INFO] __main__: Processing instance 57/200: mruby.cve-2018-11743
2026-02-28 23:15:08,741 [INFO] __main__: Skipping mruby.cve-2018-11743 (already processed)
2026-02-28 23:15:08,742 [INFO] __main__: Processing instance 58/200: mruby.cve-2018-10199
2026-02-28 23:15:08,742 [INFO] __main__: Skipping mruby.cve-2018-10199 (already processed)
2026-02-28 23:15:08,742 [INFO] __main__: Processing instance 59/200: gpac.cve-2023-4679
2026-02-28 23:15:08,742 [INFO] __main__: Skipping gpac.cve-2023-4679 (already processed)
2026-02-28 23:15:08,742 [INFO] __main__: Processing instance 60/200: faad2.cve-2018-20362
2026-02-28 23:15:08,742 [INFO] __main__: Skipping faad2.cve-2018-20362 (already processed)
2026-02-28 23:15:08,742 [INFO] __main__: Processing instance 61/200: gpac.cve-2023-4682
2026-02-28 23:15:08,742 [INFO] __main__: Skipping gpac.cve-2023-4682 (already processed)
2026-02-28 23:15:08,742 [INFO] __main__: Processing instance 62/200: gpac.cve-2023-48014
2026-02-28 23:15:08,742 [INFO] __main__: Skipping gpac.cve-2023-48014 (already processed)
2026-02-28 23:15:08,742 [INFO] __main__: Processing instance 63/200: libdwarf.cve-2022-32200
